timestamp,open,high,low,close,volume
2007-08-03,144.3300,145.4500,127.7700,131.8499,219691800
2007-07-27,143.3100,148.9200,134.1500,143.8500,274131900
2007-07-20,138.3900,144.1800,136.0400,143.7500,153699800
2007-07-13,132.3800,137.8500,128.8100,137.7300,167314800
2007-07-06,121.0500,133.3400,119.3000,132.3000,160181800
2007-06-29,124.1900,125.0900,118.7200,122.0400,187896100
2007-06-22,123.2800,125.1800,120.7200,123.0000,151788000
2007-06-15,126.0000,126.1500,115.4000,120.5000,243095100
2007-06-08,118.6300,127.6100,117.9000,124.4900,217016500
2007-06-01,114.4500,122.1700,112.6900,118.4000,153802400
2007-05-25,110.3100,115.0000,110.0500,113.6200,130142800
2007-05-18,109.6200,110.6400,103.4200,110.0200,146066600
2007-05-11,101.0800,109.1300,101.0100,108.7400,150509500
2007-05-04,100.0900,101.6000,98.5500,100.8100,93294400
2007-04-27,91.5850,102.5000,91.3000,99.9200,194995300
2007-04-20,90.5700,92.3000,89.6000,90.9700,99060400
2007-04-13,95.2100,95.3000,90.0599,90.2400,96123000
2007-04-05,94.1400,95.2300,93.0200,94.6800,68508100
2007-03-30,93.9900,96.8300,92.2300,92.9100,145202100
2007-03-23,90.2400,94.3600,89.5900,93.5200,103612500
2007-03-16,88.0700,90.6000,87.9200,89.5900,125896000
2007-03-09,85.8900,88.9700,85.7600,87.9700,112543500
2007-03-02,89.8400,90.0000,83.0000,85.4100,177023800
2007-02-23,84.6500,90.8100,84.1600,89.0700,111754800
2007-02-16,84.4300,85.6400,83.6300,84.8300,92020300
2007-02-09,84.3000,86.5100,82.8600,83.2700,144630100
2007-02-02,86.3000,86.6500,83.7000,84.7500,129342000
2007-01-26,89.1400,89.1600,84.9900,85.3800,195789700
2007-01-19,95.6800,97.6000,88.1200,88.5000,236407700
2007-01-12,85.9600,97.8000,85.1500,94.6200,351865300
2007-01-05,86.2900,86.5800,81.9000,85.0500,104297200
2006-12-29,82.1500,85.4000,76.7700,84.8400,165098200
2006-12-22,87.6250,88.0000,81.6000,82.2000,132770600
2006-12-15,88.9000,90.0000,85.5300,87.7200,141275800
2006-12-08,91.8800,92.3300,86.9000,88.2600,135702300
2006-12-01,92.5100,93.1590,89.5000,91.3200,176202100
2006-11-24,85.4000,93.0800,85.2000,91.6300,85145700
2006-11-17,83.2200,86.3000,82.6400,85.8500,101975600
2006-11-10,78.9500,84.6900,78.4300,83.1200,105298000
2006-11-03,79.9850,81.6800,77.7900,78.2900,89641300
2006-10-27,79.9900,82.6000,79.7500,80.4100,100309200
2006-10-20,75.1900,79.9900,73.9100,79.9500,152711300
2006-10-13,73.8000,76.8800,72.6000,75.0200,100668500
2006-10-06,75.1000,76.1600,73.1600,74.2200,124402600
2006-09-29,73.8100,77.7800,73.7200,76.9800,139347700
2006-09-22,73.8000,76.0600,72.5800,73.0000,132048400
2006-09-15,72.4300,74.9800,71.4200,74.1000,198697600
2006-09-08,68.9700,73.5700,68.5500,72.5200,148230000
2006-09-01,68.5000,68.6500,65.1200,68.3800,119601000
2006-08-25,67.3000,69.0500,66.1500,68.7500,101378700
2006-08-18,64.0500,68.6600,63.6000,67.9100,124205700
2006-08-11,67.7200,69.6000,62.5800,63.6500,166946600
2006-08-04,66.8300,70.0000,64.9600,68.3000,173188800
2006-07-28,61.2600,65.6800,60.4300,65.5900,129889500
2006-07-21,51.7300,61.5900,51.6500,60.7200,224277600
2006-07-14,55.7000,56.4900,50.1600,50.6700,161594300
2006-07-07,57.5200,58.1800,54.6700,55.4000,76627900
2006-06-30,59.1700,59.2200,55.4100,57.2700,124319500
2006-06-23,57.8300,60.1700,57.0000,58.8300,138095800
2006-06-16,58.8300,59.7400,56.6900,57.5600,168037500
2006-06-09,61.1500,61.5600,57.1500,59.5200,151987500
2006-06-02,63.2900,63.3000,58.6900,61.6600,124024100
2006-05-26,63.8700,65.1900,61.5600,63.5490,115205100
2006-05-19,67.3700,68.3800,62.8200,64.5100,138015000
2006-05-12,72.9900,73.8000,66.8600,67.7000,108602500
2006-05-05,70.7800,72.8900,69.1600,71.8900,129763100
2006-04-28,66.9200,71.3000,65.5000,70.3900,126891500
2006-04-21,66.5100,70.0000,64.3500,67.0400,180670900
2006-04-13,70.2400,70.9300,65.8100,66.4690,118478700
2006-04-07,63.6600,72.0500,61.0500,69.7900,292504700
2006-03-31,60.2300,63.6100,57.6700,62.7200,251115600
2006-03-24,65.2100,65.4600,59.0300,59.9600,207018200
2006-03-17,65.6100,68.0400,64.1100,64.6600,141317300
2006-03-10,67.6000,67.7200,62.4500,63.1900,152901500
2006-03-03,72.0200,72.4000,67.5300,67.7200,149463600
2006-02-24,70.6300,73.0000,68.0000,71.4600,112482400
2006-02-17,66.5200,71.0100,64.6400,70.2900,168870800
2006-02-10,72.1600,72.5100,62.9000,67.3100,246569800
2006-02-03,71.2800,76.6000,70.8700,71.8470,151163400
2006-01-27,76.1000,79.5600,71.1000,72.0300,200465100
2006-01-20,85.7000,86.3800,75.8300,76.0890,173816700
2006-01-13,76.7300,86.4000,75.7400,85.5899,232350700
2006-01-06,72.3320,76.7000,72.2500,76.3000,92168500
2005-12-30,74.0000,75.1800,70.3400,71.8900,75106900
2005-12-23,71.1100,74.4900,71.0400,73.3500,74450300
2005-12-16,74.8700,75.4600,70.2700,71.1100,132209300
2005-12-09,71.9500,74.8300,71.4900,74.3305,123787400
2005-12-02,70.7200,72.7400,67.3500,72.6300,150510100
2005-11-25,64.8200,69.5400,63.7200,69.3400,69030700
2005-11-18,61.5400,65.8800,60.9100,64.5600,103302000
2005-11-11,60.8500,62.1100,59.0100,61.5400,98440000
2005-11-04,55.2000,62.3200,54.7500,61.1500,153928900
2005-10-28,55.2500,57.5600,54.1700,54.4700,103135800
2005-10-21,53.9800,56.9800,51.2100,55.6600,156771200
2005-10-14,51.8400,54.3500,47.8700,54.0000,261857300
2005-10-07,54.1600,55.3500,50.5500,51.3000,110471500
2005-09-30,54.0300,54.5600,50.5900,53.6100,113653200
2005-09-23,51.0500,53.8100,51.0500,53.2000,109303300
2005-09-16,51.1000,51.6300,49.3300,51.2100,86652400
2005-09-09,46.6900,51.3500,46.5500,51.3100,110713400
2005-09-02,45.2700,47.1700,45.2600,46.2200,62741400
2005-08-26,46.1500,47.1200,45.2600,45.7400,64025700
2005-08-19,46.4800,48.3300,45.7500,45.8300,105114400
2005-08-12,43.0000,46.2200,42.6100,46.1000,75221000
2005-08-05,42.6000,43.5000,42.0200,42.9900,49310100
2005-07-29,43.9900,44.3800,42.2600,42.6500,59298600
2005-07-22,41.4100,44.0400,41.0700,44.0000,86290200
2005-07-15,38.3700,42.0100,37.7800,41.5500,151585900
2005-07-08,36.6000,38.2800,36.5000,38.2500,54405500
2005-07-01,36.8400,38.1000,36.1200,36.5000,73829300
2005-06-24,37.8500,39.7800,37.3800,37.7600,78719000
2005-06-17,35.8900,38.5400,35.7500,38.3100,88955800
2005-06-10,38.3300,38.6300,35.5200,35.8100,108229500
2005-06-03,40.6600,40.7600,37.7700,38.2400,78173600
2005-05-27,37.8500,40.9400,37.8500,40.5600,102627500
2005-05-20,34.5600,37.6800,34.5300,37.5500,105184800
2005-05-13,37.2400,37.4500,33.1100,34.7700,161103400
2005-05-06,36.2100,37.3300,36.0200,37.2400,75873200
2005-04-29,36.4900,37.5100,35.2200,36.0600,122056900
2005-04-22,35.0300,37.7400,34.0000,35.5000,176881200
2005-04-15,44.2200,44.2500,35.2800,35.3500,273426800
2005-04-08,40.9900,44.4500,40.1600,43.7400,96714900
2005-04-01,42.7500,42.9600,40.5700,40.8900,86040900
2005-03-24,43.2900,43.9700,42.0200,42.5000,73395400
2005-03-18,40.5200,43.4400,39.5200,42.9600,126924200
2005-03-11,42.8000,43.2500,38.8300,40.2700,150160300
2005-03-04,44.6800,45.1400,41.2200,42.8100,122158100
2005-02-25,86.3000,89.9100,85.2900,88.9900,89268100
2005-02-18,83.1600,90.8800,82.0500,86.8100,141154500
2005-02-11,78.9300,81.9900,76.6600,81.2100,87500100
2005-02-04,74.5800,79.9100,74.5100,78.8400,83477900
2005-01-28,70.9800,73.9800,70.5500,73.9800,68717800
2005-01-21,69.7400,71.6000,69.2100,70.4900,64010900
2005-01-14,69.9000,74.4200,63.3000,70.2000,199858900
2005-01-07,64.7800,69.6300,62.6000,69.2500,96468600
2004-12-31,64.6400,65.1500,62.0500,64.4000,40084600
2004-12-23,65.4800,66.0000,61.6000,64.0100,54362500
2004-12-17,65.7400,67.5000,64.6000,64.9900,55691700
2004-12-10,64.3100,66.7300,62.0500,65.1500,80607100
2004-12-03,69.0000,69.5700,61.7500,62.6800,103005000
2004-11-26,58.0400,65.7600,57.9000,64.5500,96796300
2004-11-19,55.0800,56.9100,54.2200,55.1700,40952300
2004-11-12,54.5300,55.6900,53.3800,55.5000,41327900
2004-11-05,52.5000,56.1100,52.0400,54.7200,83390800
2004-10-29,47.1900,53.2000,46.9700,52.4000,68839000
2004-10-22,44.7900,48.3500,44.7000,47.4100,68132600
2004-10-15,38.8000,45.7500,37.6500,45.5000,102618300
2004-10-08,39.0100,40.9300,38.4000,39.0600,39498700
2004-10-01,36.9700,39.2700,36.8300,38.6700,34189800
2004-09-24,36.9000,38.8700,36.8100,37.2900,32147000
2004-09-17,35.8600,37.3800,34.7800,37.1400,31673100
2004-09-10,35.4000,36.5700,35.2300,35.8700,25622100
2004-09-03,34.0200,35.9900,33.9600,35.2300,32325400
2004-08-27,30.8600,35.1800,30.6000,34.3500,44269400
2004-08-20,30.8800,31.8600,30.3500,30.8000,32661600
2004-08-13,29.8500,31.5400,29.8100,30.8400,27116500
2004-08-06,31.1800,32.3000,29.7000,29.7800,28392900
2004-07-30,30.8500,33.0000,30.7800,32.3400,28020900
2004-07-23,32.0500,32.7100,30.4800,30.7000,31533300
2004-07-16,30.0100,33.6300,28.7400,32.2000,69994700
2004-07-09,31.2700,31.4200,29.9500,30.0300,21236000
2004-07-02,33.9000,34.1900,29.7300,31.0800,48880700
2004-06-25,33.1000,33.8300,32.1200,33.7000,30670300
2004-06-18,30.6500,33.4090,29.5000,32.9100,45639900
2004-06-10,29.0400,30.9700,28.8100,30.7400,23540700
2004-06-04,27.7900,29.2500,27.6100,28.7800,20551600
2004-05-28,27.2500,28.7800,27.1100,28.0600,22490000
2004-05-21,26.7000,27.5000,26.3600,27.1100,22469500
2004-05-14,26.2700,27.7200,25.9400,27.0600,23004000
2004-05-07,26.0000,27.5700,25.5000,26.6700,26755700
2004-04-30,27.5800,27.6350,25.4900,25.7800,29883100
2004-04-23,28.1200,28.7500,27.0500,27.7000,36663600
2004-04-16,27.5000,29.5800,26.3100,29.1800,61983000
2004-04-08,27.4800,28.3700,26.9200,27.5300,20351800
2004-04-02,27.4000,27.9900,26.6200,27.5000,30249800
2004-03-26,25.3700,27.3600,25.2200,27.0400,39626800
2004-03-19,27.0300,27.3500,25.3900,25.8600,39790000
2004-03-12,26.7900,28.1400,25.7500,27.5600,54879900
2004-03-05,24.0900,27.4900,23.6000,26.7400,53648600
2004-02-27,22.4500,24.0200,21.8899,23.9200,24940300
2004-02-20,23.1000,23.6400,22.2100,22.4000,16308500
2004-02-13,22.6200,24.1000,22.4400,23.0000,23073500
2004-02-06,22.4600,22.9100,21.7000,22.7100,23571100
2004-01-30,22.4600,23.3800,22.1900,22.5600,22352500
2004-01-23,22.6700,22.9700,22.1800,22.5600,17406800
2004-01-16,23.1600,24.8400,22.5000,22.7200,56743500
2004-01-09,21.4200,24.1300,21.4200,23.0000,42482200
2004-01-02,20.9100,21.7500,20.8600,21.2800,13525100
2003-12-26,19.6500,20.9100,19.2500,20.7800,17263100
2003-12-19,21.4900,21.4900,19.6200,19.7000,32528600
2003-12-12,20.7800,21.3400,19.9600,20.8900,16616600
2003-12-05,21.0400,21.9000,20.7300,20.8500,20040100
2003-11-28,20.5000,21.2700,20.2490,20.9100,17351900
2003-11-21,21.3500,21.3700,19.8500,20.2800,23597500
2003-11-14,22.4500,22.7200,21.2800,21.4600,21413800
2003-11-07,22.8300,23.3000,22.4500,22.5000,26460100
2003-10-31,22.7500,24.0000,22.4000,22.8900,20705700
2003-10-24,22.6000,23.4000,22.2300,22.6000,17897500
2003-10-17,23.7300,25.0110,22.4100,22.7500,44658600
2003-10-10,21.6700,23.8100,21.5800,23.6800,29245700
2003-10-03,21.4900,21.8600,20.1900,21.6900,24837500
2003-09-26,22.1800,22.5000,20.1490,20.6900,27414100
2003-09-19,22.8100,23.0500,21.8550,22.5800,22216300
2003-09-12,22.4800,23.1400,22.1000,23.1000,17253200
2003-09-05,22.6600,23.3200,22.4000,22.5000,16979900
2003-08-29,20.7800,22.8500,20.3500,22.6100,19843300
2003-08-22,19.8600,22.0000,19.7200,20.8800,19736900
2003-08-15,19.8200,20.3400,19.4600,19.7100,16150200
2003-08-08,20.5300,21.5000,19.4200,19.6400,18518900
2003-08-01,21.5000,21.5050,20.1700,20.7300,17716800
2003-07-25,20.6900,21.5700,20.2999,21.5400,17342700
2003-07-18,20.0100,21.1800,19.3800,20.8590,30286300
2003-07-11,19.2700,20.5000,19.1300,19.8500,19008000
2003-07-03,18.6800,19.5500,18.5100,19.1300,15468100
2003-06-27,19.3010,19.6900,18.4800,18.7300,29983100
2003-06-20,17.6000,19.6100,17.4500,19.2000,28733000
2003-06-13,16.9400,17.9500,16.6300,17.4200,19741900
2003-06-06,18.1000,18.2900,17.0200,17.1500,26741700
2003-05-30,17.9600,18.9000,17.5300,17.9500,24041500
2003-05-23,18.5300,18.6500,17.6000,18.3200,27719600
2003-05-16,18.1500,19.0000,17.9500,18.8000,33005000
2003-05-09,14.7700,18.4000,14.7500,18.3000,96441100
2003-05-02,13.4800,14.5900,13.4300,14.4500,39592000
2003-04-25,13.1300,13.6300,12.9800,13.3500,21303500
2003-04-17,13.7100,13.7500,12.7200,13.1200,43560000
2003-04-11,14.8500,14.9500,12.9300,13.2000,35220200
2003-04-04,14.3400,14.7000,14.0400,14.4100,15609000
2003-03-28,14.6700,14.8300,14.3000,14.5700,13836400
2003-03-21,14.8900,15.1500,14.6000,15.0000,22006000
2003-03-14,14.5100,15.0100,14.0600,14.7800,17979800
2003-03-07,15.0100,15.1600,14.3100,14.5300,13530400
2003-02-28,14.8600,15.0900,13.8000,15.0100,16704100
2003-02-21,14.7500,15.3000,14.6500,15.0000,16304700
2003-02-14,14.2600,14.7200,14.0600,14.6700,18091900
2003-02-07,14.4100,14.9300,14.0700,14.1500,22369000
2003-01-31,13.6800,15.0700,13.6500,14.3600,32124800
2003-01-24,14.2100,14.4100,13.5600,13.8000,17898600
2003-01-17,14.9000,14.9000,14.0800,14.1000,27906500
2003-01-10,15.0300,15.3800,14.4400,14.7200,24158500
2003-01-03,14.0800,14.9300,13.8400,14.9000,12225900
2002-12-27,14.1600,14.8100,14.0100,14.0600,5904000
2002-12-20,14.8100,15.1900,13.7800,14.1400,23046500
2002-12-13,14.9400,15.5500,14.6500,14.7900,19862800
2002-12-06,15.9000,16.1000,14.5000,14.9500,25734400
2002-11-29,16.0300,16.1400,15.2700,15.5000,15534300
2002-11-22,16.1900,16.4400,15.0100,16.0100,21975200
2002-11-15,15.7500,16.4100,15.1200,15.9500,16271700
2002-11-08,16.5000,17.3800,15.5200,15.8400,23752600
2002-11-01,15.5500,16.5000,14.9600,16.3600,24371800
2002-10-25,14.2600,15.4500,14.0000,15.4200,19991500
2002-10-18,14.5500,15.2500,13.9300,14.3400,29734700
2002-10-11,13.9700,14.7800,13.3600,14.5100,29844300
2002-10-04,14.4000,14.6300,14.0000,14.0300,21753400
2002-09-27,14.7600,15.1900,14.4000,14.7200,21140200
2002-09-20,14.1400,15.0900,14.1200,14.8700,28607400
2002-09-13,14.2800,14.6000,14.0500,14.1700,20766200
2002-09-06,14.4900,14.7800,14.0500,14.3800,19738700
2002-08-30,15.9500,15.9500,14.5100,14.7500,18890400
2002-08-23,15.7800,16.2500,15.4500,15.7300,18342300
2002-08-16,14.9000,16.1000,14.5400,15.8100,25286100
2002-08-09,14.5100,15.3800,13.9700,15.0000,22189600
2002-08-02,14.4800,15.5100,14.2500,14.4500,24080600
2002-07-26,14.7500,15.2200,13.8000,14.3400,34365000
2002-07-19,17.4300,18.6000,14.5300,14.9600,51837800
2002-07-12,18.5200,18.7900,16.9700,17.5000,26107200
2002-07-05,17.7100,18.7500,16.7500,18.7400,15867100
2002-06-28,16.7700,17.8200,15.9800,17.7200,32385800
2002-06-21,20.2400,20.6300,16.7900,16.8500,57665200
2002-06-14,21.4800,21.8400,18.1100,20.1000,34513800
2002-06-07,23.3900,23.4500,20.9300,21.4000,30935500
2002-05-31,23.6900,24.4400,23.2800,23.3000,16667500
2002-05-24,24.5700,25.2400,23.3200,24.1500,24595600
2002-05-17,23.5200,25.9800,22.9400,25.0100,28419400
2002-05-10,23.3500,24.5200,22.1400,23.3200,24805500
2002-05-03,23.1600,24.3800,23.0900,23.5100,22108600
2002-04-26,24.8400,24.9300,23.0000,23.0100,20402300
2002-04-19,25.0600,26.1700,24.8000,24.9800,37273500
2002-04-12,24.1600,25.2000,23.7800,25.0600,25098600
2002-04-05,24.7000,25.1900,23.2800,24.7400,22039600
2002-03-28,24.0700,24.0900,23.0000,23.6700,13514800
2002-03-22,24.9500,25.3000,23.2600,24.0900,29638700
2002-03-15,24.6000,25.1400,23.8800,24.9500,20996500
2002-03-08,23.2600,25.0900,22.7600,24.6600,24592700
2002-03-01,22.8500,24.7200,20.9400,23.4500,45054800
2002-02-22,23.7600,23.9000,21.4500,22.7400,27302300
2002-02-15,23.9300,25.2400,23.7400,23.9000,26002000
2002-02-08,24.3200,25.9800,23.3700,24.0300,40714300
2002-02-01,23.4000,24.9600,22.7200,24.4100,31519600
2002-01-25,22.2700,23.5100,21.5900,23.2500,23223400
2002-01-18,21.0100,22.7400,20.5000,22.1700,40582100
2002-01-11,23.7200,24.0000,20.2600,21.0500,36142800
2002-01-04,22.5100,23.9500,21.8300,23.6900,30165400
2001-12-28,20.9000,23.0000,20.9000,22.4300,12279700
2001-12-21,20.4000,21.6800,20.1900,21.0000,21001900
2001-12-14,22.2900,22.9900,20.0900,20.3900,17065600
2001-12-07,21.0600,24.0300,20.6000,22.5400,29868100
2001-11-30,19.9400,21.5500,19.8800,21.3000,26545200
2001-11-23,19.0000,20.2000,18.9600,19.8400,15549300
2001-11-16,18.6600,19.9000,17.9600,18.9700,19482400
2001-11-09,18.8400,20.1300,18.5300,18.7100,25200700
2001-11-02,18.5700,18.8600,17.0600,18.5700,23212400
2001-10-26,18.2100,19.4200,17.7500,18.6700,35451100
2001-10-19,17.9500,18.4100,16.9600,18.3000,28332200
2001-10-12,15.5700,18.0800,15.5000,18.0100,23424000
2001-10-05,15.4900,16.2500,14.8300,16.1400,33409700
2001-09-28,16.1100,16.8400,14.9300,15.5100,33037300
2001-09-21,16.0000,17.7200,14.6800,15.7300,38216400
2001-09-10,17.0000,17.5000,16.9200,17.3700,5515100
2001-09-07,18.5000,19.0800,17.2000,17.2800,22008400
2001-08-31,18.6000,19.3000,17.2800,18.5500,20945500
2001-08-24,18.1400,18.6200,17.5800,18.5700,19989100
2001-08-17,19.1000,19.3600,17.9700,18.0700,20763300
2001-08-10,19.0400,19.7000,18.5400,19.0200,16642800
2001-08-03,19.1200,19.9000,18.5100,19.5000,21797600
2001-07-27,20.0900,20.5000,17.8500,18.9600,31015900
2001-07-20,24.8800,25.2200,19.4900,19.9800,60164900
2001-07-13,22.0900,25.0100,20.8400,24.8500,40585500
2001-07-06,23.6400,24.2300,21.7200,22.0300,14246500
2001-06-29,22.5000,25.1000,22.4500,23.2500,34826100
2001-06-22,20.4100,23.0000,19.9800,22.2600,30821000
2001-06-15,21.0500,21.7300,19.3500,20.4400,33236700
2001-06-08,21.0800,21.7000,20.3300,21.3200,29369600
2001-06-01,22.3200,22.5000,19.3000,20.8900,39143500
2001-05-25,23.6300,24.1300,22.5000,22.7600,28311700
2001-05-18,22.8900,25.5000,22.7500,23.5300,24281200
2001-05-11,25.6200,25.7600,22.7600,22.8500,25158900
2001-05-04,26.7000,27.1200,23.9600,25.7500,33449100
2001-04-27,24.3400,26.2900,23.5100,26.2000,44681300
2001-04-20,22.0900,25.7500,19.6000,25.0400,82827500
2001-04-12,20.6900,23.0200,20.0600,22.4200,24231900
2001-04-06,22.0900,22.6600,18.7500,20.5900,38691700
2001-03-30,23.1300,23.7500,21.1300,22.0700,51363400
2001-03-23,19.7500,23.5600,19.3700,23.0000,51692500
2001-03-16,19.6900,21.3700,18.1200,19.6200,41281400
2001-03-09,19.3700,22.0600,19.2500,20.2500,35348400
2001-03-02,19.0600,20.4400,17.1900,19.2500,32140200
2001-02-23,19.1900,19.9400,18.0000,18.8100,25553200
2001-02-16,19.0600,20.5600,18.5000,19.0000,24922100
2001-02-09,20.5000,21.3900,18.6900,19.1200,41730800
2001-02-02,19.5600,22.5000,19.5600,20.6200,54923100
2001-01-26,19.0600,20.9400,18.4400,19.5600,55151400
2001-01-19,17.4400,19.5600,16.5000,19.5000,56261900
2001-01-12,16.9400,18.5000,15.9400,17.1900,49473600
2001-01-05,14.8800,18.5000,14.4400,16.3700,43234600
2000-12-29,14.8800,15.0000,14.1900,14.8800,26389200
2000-12-22,14.5600,15.2500,13.6300,15.0000,34822200
2000-12-15,15.1900,16.0000,14.0000,14.0600,32873600
2000-12-08,17.1900,17.4400,14.0000,15.0600,57223300
2000-12-01,19.8700,19.9400,16.1200,17.0600,39560200
2000-11-24,18.5900,19.5000,18.2500,19.3100,20562200
2000-11-17,18.7500,20.5000,18.2500,18.5000,32298700
2000-11-10,22.4400,22.6200,19.0600,19.0600,36011000
2000-11-03,19.1200,23.0000,18.7500,22.2500,57267000
2000-10-27,20.2700,20.8700,17.5000,18.5600,62251200
2000-10-20,22.3100,23.2500,18.3100,19.5000,81324100
2000-10-13,22.6200,22.8700,19.1200,22.0600,87962600
2000-10-06,26.6900,26.7500,21.0000,22.1900,132403500
2000-09-29,52.7500,55.5000,25.3700,25.7500,170178100
2000-09-22,55.2500,61.4400,50.0000,52.1900,38582600
2000-09-15,58.6900,60.3800,54.2500,55.2300,26829100
2000-09-08,62.6600,64.1200,57.7500,58.8800,19054100
2000-09-01,57.2500,63.6300,57.0600,63.4400,28355300
2000-08-25,50.2500,57.5000,49.6300,56.8100,23095700
2000-08-18,47.5900,52.4400,46.3100,50.0000,15635900
2000-08-11,47.8800,49.0600,45.5600,47.6900,22025600
2000-08-04,49.1600,51.6300,44.2500,47.3800,18892100
2000-07-28,52.5600,53.2500,46.8800,48.3100,24413000
2000-07-21,58.2500,58.8800,51.7500,53.5600,30323000
2000-07-14,54.0900,60.6300,53.7500,57.6900,28876100
2000-07-07,52.1300,55.1900,49.6300,54.4400,16235600
2000-06-30,52.5000,55.5000,51.0600,52.3800,21464500
2000-06-23,90.5600,103.9400,50.3100,51.6900,24381700
2000-06-16,96.3700,96.4400,88.1900,91.1900,13137300
2000-06-09,93.3100,98.5000,89.6900,95.7500,14973700
2000-06-02,87.6200,99.7500,80.3700,92.5600,25386200
2000-05-26,93.7500,93.7500,83.0000,86.3700,22673700
2000-05-19,108.0600,109.0600,93.3700,94.0000,23499300
2000-05-12,112.0900,113.6900,98.7500,107.6200,16551700
2000-05-05,124.8700,126.2500,110.5600,113.1200,14607300
2000-04-28,115.0000,128.7500,114.7500,124.0600,15878200
2000-04-20,109.5000,130.2500,109.0600,118.8700,18238900
2000-04-14,131.6900,132.7500,104.8700,111.8700,25827400
2000-04-07,135.5000,139.5000,116.7500,131.7500,17398400
2000-03-31,137.6300,144.7500,125.4400,135.8100,13759100
2000-03-24,123.5000,150.3800,121.6200,138.6900,20591900
2000-03-17,122.1200,126.5000,114.0000,125.0000,16600800
2000-03-10,126.0000,129.1300,118.2500,125.7500,11429700
2000-03-03,110.1200,132.0600,108.3700,128.0000,21508200
2000-02-25,110.1200,119.1200,106.6900,110.3700,13580100
2000-02-18,109.3100,119.9400,108.6200,111.2500,15664900
2000-02-11,108.0000,117.1200,105.9400,108.7500,14859900
2000-02-04,101.0000,110.0000,94.5000,108.0000,21289500
2000-01-28,108.4400,114.1900,100.6200,101.6200,18470300
2000-01-21,101.0000,121.5000,100.4400,111.3100,30213200
2000-01-14,102.0000,102.2500,86.5000,100.4400,29872700
2000-01-07,104.8700,112.5000,95.0000,99.5000,27278600
1999-12-31,104.3700,104.4400,95.0000,102.8100,9566300
1999-12-23,99.5600,104.5600,96.6200,103.5000,10251700
1999-12-17,102.3900,102.5000,91.0600,100.0000,22746800
1999-12-10,114.5600,118.0000,99.0000,103.0000,25152800
1999-12-03,94.2500,115.5600,93.2500,115.0000,28046300
1999-11-26,91.7500,95.5000,88.5000,95.0600,9757600
1999-11-19,89.6200,94.7500,88.0600,92.4400,13711000
1999-11-12,87.7500,97.7300,86.7500,90.6200,25776200
timestamp,open,high,low,close,volume
2024-10-11,225.3800,235.8300,225.0200,233.2600,18398213
2024-10-04,220.6500,226.0800,215.7980,226.0000,17778630
2024-09-27,218.0000,224.1500,217.2700,220.8400,16300165
2024-09-20,215.8800,218.8400,210.3700,217.7000,28532770
2024-09-13,201.9400,216.0900,201.4300,214.7900,21518747
2024-09-06,201.9100,205.9500,199.3350,200.7400,13519865
2024-08-30,196.0000,202.1700,195.9000,202.1300,15570283
2024-08-23,193.8400,197.9200,193.7150,196.1000,11022549
2024-08-16,191.2500,194.3500,189.0001,193.7800,11330854
2024-08-09,184.5500,192.8800,181.8100,191.4500,18895865
2024-08-02,193.1800,194.5499,185.7000,189.1200,20594367
2024-07-26,183.4000,196.2600,182.8600,191.7500,25458498
2024-07-19,183.3800,189.4700,181.9500,183.2500,17829469
2024-07-12,176.4100,184.1600,174.4500,182.8300,16071235
2024-07-05,173.4500,177.9800,173.3800,176.0200,9939255
2024-06-28,175.0000,178.4599,170.4100,172.9500,18850478
2024-06-21,168.7600,174.9600,167.5000,172.4600,21531360
2024-06-14,169.5500,172.4700,166.8100,169.2100,16222067
2024-06-07,166.5400,171.3050,163.5300,170.0100,14102396
2024-05-31,170.4400,171.0850,163.8400,166.8500,15594186
2024-05-24,169.0000,175.4600,168.3800,170.8900,18410125
2024-05-17,167.5000,169.6300,166.4800,169.0300,15933303
2024-05-10,166.5000,170.2600,165.8800,167.1500,17421523
2024-05-03,167.4000,168.2200,162.6200,165.7100,22536194
2024-04-26,182.4500,184.6800,165.6600,167.1300,42329269
2024-04-19,185.5700,187.4800,180.1700,181.5800,16929550
2024-04-12,189.2400,191.2500,181.6850,182.2700,14955313
2024-04-05,190.0000,193.2800,187.3400,189.1400,12808073
2024-03-28,190.2600,191.9299,188.5000,190.9600,15383298
2024-03-22,191.7000,193.9800,190.0100,190.8400,23968505
2024-03-15,195.0900,199.1800,190.7000,191.0700,27466323
2024-03-08,187.7600,198.7300,187.6000,195.9500,29085296
2024-03-01,185.6000,188.3800,182.6200,188.2000,21955379
2024-02-23,187.6400,188.7700,178.7500,185.7200,17487852
2024-02-16,185.9000,188.9500,182.2600,187.6400,21745006
2024-02-09,185.5100,187.1800,181.4900,186.3400,22784812
2024-02-02,187.4600,189.4600,182.7100,185.7900,28283876
2024-01-26,172.8200,196.9000,172.4000,187.4200,56232762
2024-01-19,165.8000,171.5791,165.0400,171.4800,19864308
2024-01-12,158.6900,165.9800,157.8850,165.8000,17643392
2024-01-05,162.8300,163.2900,158.6700,159.1600,14822074
2023-12-29,162.2300,164.1800,162.0500,163.5500,9376537
2023-12-22,162.2300,163.3300,159.5300,162.1400,17686398
2023-12-15,162.6800,166.3400,160.1490,162.2300,33504550
2023-12-08,160.2900,162.7900,159.9700,161.9600,21918957
2023-12-01,154.9900,160.5900,154.7500,160.5500,21900644
